OBJECTID,COD_SIG,COD_VIA,COD_CICLOVIA,DESIGNACAO,NOME_PROJETO,HIERARQUIA,EIXO,TIPOLOGIA,NIVEL_SEGREGACAO,TIPO_INTERVENCAO,SITUACAO,ANO,ENTIDADE_RESPONSAVEL,FREGUESIA,COMP_M,COMP_KM,IDTIPO,ZONAMENTO,GlobalID,Shape__Length
132310,155094,67001,0421,Avenida Barbosa du Bocage,Planalto - Avenida Barbosa du Bocage - Nascente,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,18.54,0.01853501,9196,Avenidas Novas,9b210084-e360-44b9-9a65-46223d49151e,23.7341006586521
132327,1126,33370,0164,Alameda da Encarnação,Z30 - Bairro da Encarnação,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2019,CML/DMM,Olivais,52.15,0.05214909,9196,Bairro da Encarnação,1358c42b-32f5-4509-9a72-56ff3dbf14cf,66.9064461282514
132329,0000293,,0164,Alameda da Encarnação,Z30 - Bairro da Encarnação,Local,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2019,CML/DMM,Olivais,65.36,0.0653576,9196,Bairro da Encarnação,d8eaa1ed-04a1-4985-a323-62472cb50488,83.993723807055
132330,0000270,,0209,Ponte ciclopedonal sobre a Avenida Doutor Alfredo Bensaúde - Encarnação - Portela,,Local,,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Olivais,172.51,0.17250803,9196,Olivais Norte,71ed1f3a-8489-4a4f-a3d7-16563a03d99e,221.498825040068
132332,0000435,67531,0298,Calçada da Estação,Corredor Estruturante do Vale de Alcântara - Unidade de Projeto Estação de Campolide,Complementar,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2019,CML/DMAEVCE,Campolide,198.81,0.19881207,9196,Vale de Alcântara,bd256f73-fc92-4888-a060-2a9ab96cbd14,255.189713652786
132334,0000407,101725,0292,Rua Prof. António Flores,Rua Prof. António Flores,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Alvalade,269.26,0.26925718,9196,Cidade Universitária,3b8c469b-1df9-4a82-bd55-9eb0359a4acd,345.986782669716
132341,0000410,66932,0068,Avenida de Paris,Avenida de Paris,Principal,Baixa - Aeroporto,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2019,CML/DMM,Areeiro,6.58,0.00657844,9196,Roma-Areeiro,bf754159-f4fc-4b0a-8687-afa7aa7df4e7,8.42242039170925
132348,0000061,67029,0225,Rua Marquês de Fronteira,,Principal,Baixa - Aeroporto,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2015,CML/DMEVAE,Avenidas Novas,47.83,0.04783049,9196,Bairro Azul,cbb1e02b-5e2f-4020-ae89-01e2281c1e21,61.2699293896139
132357,2607,101289,0218,Rua António Quadros,,Complementar,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Lumiar,50.37,0.05036876,9196,Telheiras,369b3281-53ca-4255-a4b6-99e19a0fc4aa,64.7662039453771
132358,0000062,67029,0115,Rua Marquês de Fronteira,Rua Marquês de Fronteira,Principal,Baixa - Aeroporto,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,Campolide,8.04,0.00804323,9196,Bairro Alto do Parque,a576af0f-a39c-4dff-a341-a47ed2ddd33b,10.3142133791976
132373,0000547,,0251,Troço da Frente Ribeirinha,T18 - Cais do Sodré - Torre de Belém,Local,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2009,CML/DMEVAE,Belém,2.81,0.0028129,9196,Frente Ribeirinha,3feda90c-8950-415f-a76b-c92b1fe13717,3.59978891063101
132375,0000426,,0294,Santa Apolónia - Parque das Nações,T22 - Santa Apolónia - Parque das Nações,Principal,Marginal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2013,CML/DMEVAE,Marvila,842.77,0.84277265,9196,Frente Ribeirinha,f5a58c34-f151-4478-a246-d2740d165e74,1082.81192665857
132379,0000617,,0043,Tapada da Ajuda,Tapada da Ajuda,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Alcântara,335.39,0.3353917,9196,Tapada da Ajuda,7cb4f833-1a3d-4e7d-b601-a9c3206eb2ec,430.871602837564
132380,0000621,100418,0043,Tapada da Ajuda,Tapada da Ajuda,Local,,Contrassentido,Faixa ciclável (separação visual),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Alcântara,228.17,0.22816811,9196,Tapada da Ajuda,d3ffbdf3-ae52-4ce7-8f51-fbfaadb216d8,293.163106115092
132381,0000622,100418,0043,Tapada da Ajuda,Tapada da Ajuda,Local,,Contrassentido,Faixa ciclável (separação visual),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Alcântara,37.03,0.03703224,9196,Tapada da Ajuda,d6c71c74-0375-480a-a9ff-8da756331991,47.4618742887971
132382,0000623,100418,0043,Tapada da Ajuda,Tapada da Ajuda,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Alcântara,542.4,0.54239785,9196,Tapada da Ajuda,477c7a87-b439-4ad3-99d2-d57abb02da9f,695.971290838019
132383,0000218,67183,0093,Avenida Marechal Teixeira Rebelo,Avenida Marechal Teixeira Rebelo,Principal,Circular Exterior,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2021,EMEL,Carnide,342.83,0.34282731,9196,,4cc99a73-554a-4765-8bc6-c5cfafecc32c,440.336685203858
132389,22172,67003,0274,Avenida Visconde de Valmor,Planalto - Avenida Visconde Valmor - Nascente,Complementar,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,11.35,0.01134686,9196,Avenidas Novas,c7e24134-9ec8-4ab7-9098-6509e4dc8fee,14.5284759894215
132391,0000255,100012,0279,Avenida Vinte e Quatro de Julho,Projeto Reperfilamento Avenida 24 de Julho,Principal,Marginal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMU/DEP,Misericórdia,306.66,0.30666221,9196,,62912070-5957-4bb4-ac71-d032e167faa1,392.436858271578
132404,0000576,6287,0481,Eixo Central,,Principal,Circular Exterior,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Lumiar,447.99,0.44798875,9196,PU Alta de Lisboa,582f7e7c-c895-4e60-970d-17f3a14af37d,576.071508602604
132406,0000444,5914,0090,Cais Português,,Local,,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Parque das Nações,289.66,0.28965978,9196,Frente Ribeirinha,c526dd07-67fa-4427-98c1-06f411daa9e6,371.814276494102
132408,0000367,66839,0293,Rua Tomás da Fonseca,Rua Tomás da Fonseca - Azinhaga das Galhardas,Complementar,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML,Alvalade,313,0.31299687,9196,Laranjeiras,94769599-9faf-45a4-bca5-3b5174031526,400.913462622012
132432,0000240,,0004,Parque Urbano da Quinta da Montanha,Parque Urbano da Quinta da Montanha - Fase 1,Complementar,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2018,CML/DMEVAE,Marvila,312.16,0.31215579,9196,,2430e7f9-958e-4bad-9b11-1d2df3d3cae3,400.141937507953
132433,0000497,34341,0529,Praça do Marquês de Pombal,,Principal,Central,Pista Ciclável Unidirecional,Pista ciclável (separação física),Definitiva,Executado,2020,CML/DMM; UCT,Santo António,33.49,0.03349074,9196,,42204fc6-93a3-4ee1-a2c0-2829924be913,43.0213065139874
132434,0000439,,0049,Corredor Verde Oriental,Corredor Verde Oriental - Quinta das Flores ligação Rio,Principal,Olivais - Beato,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2021,CML/DMAEVCE; EMEL,Marvila,251.47,0.25147207,9196,,26011e28-af9d-40bd-8147-eb9e1fbd86b5,322.424020816512
132435,0000139,,0200,Ponte ciclopedonal sobre a 2ª Circular,,Complementar,,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2015,CML,Carnide,246.81,0.24680687,9196,,e4719f25-d3d3-4afd-af39-22b7674409bc,316.866029414648
132439,4354,67007,0655,Avenida Sacadura Cabral,Planalto - Avenida Sacadura Cabral,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Areeiro,92.82,0.09281755,9196,Campo Pequeno,f28e0f7c-29fb-4aaf-8bbc-d89461ce00c3,118.865589189801
132445,0000334,67369,0278,Praça de Espanha,Praça de Espanha,Principal,Panorâmico,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2020,SRU,São Domingos de Benfica,47.41,0.04741185,9196,Praça de Espanha,f367068a-cd2d-4262-a6c2-3f4983eb3ee8,60.8271500955616
132448,0000034,,0200,Ponte ciclopedonal sobre a 2ª Circular,,Complementar,,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2015,CML,São Domingos de Benfica,294.29,0.29429448,9196,,1de40ee9-eca8-4117-9cc6-64659c9b9e0e,377.70769356758
132449,22111,67048,0459,Avenida Praia da Vitória,,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Arroios,15.19,0.01518674,9196,Saldanha,4e4b6d2d-8954-4d03-9f41-6e4604ddc325,19.4434358997792
132451,0000535,66670,0028,Rua Afonso Lopes Vieira,Rua Afonso Lopes Vieira,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2020,CML/DMM; EMEL,Alvalade,686.22,0.68622026,9196,Bairro de Alvalade,40212ccd-efed-44ce-8722-bfcdb5b43204,881.654113405467
132463,23096,101725,0292,Rua Prof. António Flores,Rua Prof. António Flores,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Alvalade,125.05,0.12505,9196,Cidade Universitária,c7f18f5b-8453-4d6d-be40-eb95d5ec397e,160.676665112558
132465,13044,67023,0250,Rua Brito Aranha,Bairro Arco Cego,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Areeiro,47.14,0.04714279,9196,Bairro Arco Cego,3369017f-1292-4038-b2b3-f8cd7b5d9909,60.3810727553309
132468,5593,67376,0221,Rua Dr. Júlio Dantas,,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Campolide,37.02,0.03701649,9196,Bairro Azul,7fd75508-d2d8-470c-889a-4f77c2efdad4,47.5725692293051
132470,0000433,100629,0448,Avenida General Correia Barreto,,Complementar,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2009,CML,Benfica,1126.63,1.1266345,9196,Monsanto,bc0f2f94-be4c-46ca-b358-187f83e3a1e1,1443.82108283901
132473,155528,67041,0668,Rua Latino Coelho,Rua Latino Coelho e Rua Doutor António Cândido,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Avenidas Novas,32.88,0.03288407,9196,Avenidas Novas,51117f2b-a10b-41d1-89a7-b2662482ce4f,42.1236408647879
132474,0000484,33395,0008,Avenida Paulo VI,Avenida Paulo VI,Complementar,,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,Marvila,536.12,0.53612081,9196,,615a5e04-4474-44ce-b295-7a5a99419c10,688.4905398984
132477,5114,67003,0274,Avenida Visconde de Valmor,Planalto - Avenida Visconde Valmor - Nascente,Complementar,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,30.23,0.03022542,9196,Avenidas Novas,4a28bd55-7247-4256-a769-52486cac2674,38.7129618852424
132484,0000277,,0095,Campo Grande,Jardim do Campo Grande,Local,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML/DMEVAE,Alvalade,17.01,0.01701179,9196,Campo Grande,c4b88447-3cd8-4b9e-904d-eb2837974623,21.8198468483282
132490,0000085,,0232,Telheiras-Campo Grande,,Complementar,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2010,CML,Lumiar,109.4,0.10940413,9196,Telheiras,d33c4639-cebc-401a-9bf7-26871c56fea0,140.146202157098
132492,0000254,100012,0279,Avenida Vinte e Quatro de Julho,Projeto Reperfilamento Avenida 24 de Julho,Principal,Marginal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMU/DEP,Misericórdia,73.81,0.07381107,9196,,f736e861-7b1e-4fc5-b8e8-0b30aba23492,94.6645350940501
132495,0000475,33492,0011,Avenida Cidade de Luanda,Avenida Cidade de Luanda - Fase 1,Principal,Olivais - Beato,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,Olivais,881.65,0.88164669,9196,Olivais Sul,4a07b8d0-f29b-4d43-aa99-abc3d8b538b4,1132.81061220013
132496,22062,67040,0656,Rua Pinheiro Chagas,Planalto - Rua Pinheiro Chagas,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,76.38,0.0763762,9196,Saldanha,59e1e0ea-a8d4-4863-8e32-5cf0598b5662,97.8518062790945
132499,0000517,,0191,Quinta dos Alcoutins,Corredor Verde Periférico - Parque da Encosta do Olival - Percurso dos Alcoutins,Local,,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2023,CML/DMAEVCE,Lumiar,1184.27,1.18426681,9196,,3e8e7e7a-2a2d-41ea-91ad-4461f544aa7a,1519.58678588945
132500,8051,34187,0020,Avenida da Liberdade,Avenida da Liberdade,Principal,Central,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2013,CML/DMU/DEP,Santo António,136.62,0.136624,9196,Baixa,14a8e076-36c2-4a55-9058-13e05d86542a,175.348033108766
132504,1283,375,0174,Rua dos Eucaliptos,Z30 - Bairro da Encarnação - Rua dos Eucaliptos,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2019,CML/DMM,Olivais,186.28,0.1862849,9196,Bairro da Encarnação,10fb3dcc-7d87-450c-af8b-fc25c62b404b,239.417138188608
132510,0000151,500001,0295,Rua Interior à Alameda da Universidade,T11 - Telheiras - Campo Grande (Via Cidade Universitária),Local,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2009,CML/DMEVAE,Alvalade,544.77,0.54476573,9196,Cidade Universitária,f8fdd492-8402-41ef-9c97-30762ebea6c3,698.405554579288
132520,22127,67001,0421,Avenida Barbosa du Bocage,Planalto - Avenida Barbosa du Bocage - Nascente,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,134.32,0.13431718,9196,Avenidas Novas,94823667-219a-4656-b77f-ad82232ed043,171.992689801525
132526,0000541,,0251,Troço da Frente Ribeirinha,T18 - Cais do Sodré - Torre de Belém,Local,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2009,CML/DMEVAE,Misericórdia,202.95,0.2029494,9196,Frente Ribeirinha,c259a6e6-6ea4-4671-a2da-bad289fd5e5d,260.083528942662
132527,0000542,,0251,Troço da Frente Ribeirinha,T18 - Cais do Sodré - Torre de Belém,Local,,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2009,CML/DMEVAE,Misericórdia,183.96,0.18395957,9196,Frente Ribeirinha,8a018499-3872-4a5a-99f8-cdd7dd83f35a,235.609324019614
132529,13039,67023,0250,Rua Brito Aranha,Bairro Arco Cego,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Areeiro,14.66,0.01466095,9196,Bairro Arco Cego,8b9db2aa-c748-4fbf-b322-e07c34d5fa55,18.7809203160004
132534,0000492,100133,0002,Avenida 25 de Abril (Pontinha),Interface Pontinha,Principal,Alcântara - Pontinha,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2018,CML/DMU/DEP,Carnide,105.4,0.10540277,9196,Pontinha,e6d98d8e-c1f0-40c1-b501-eebe23e6d7f8,135.012943142188
132543,0000419,352282,0046,Alameda dos Oceanos,Alameda dos Oceanos Sul,Principal,Marginal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2021,CML/DMM; EMEL,Parque das Nações,423.15,0.42315123,9196,Parque das Nações Sul,4c34be3e-d98e-4a0c-90db-786e3d119ca0,543.84574541904
132555,0000250,100244,0272,Parque Municipal do Vale do Silêncio,Parque Vale de Chelas - Parque das Nações,Principal,Circular Exterior,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2009,CML,Olivais,278.85,0.27884549,9196,Olivais Sul,401355f8-70b3-4443-ad35-36e78bb875fa,357.201221049755
132558,0000058,67013,0067,Rua Edison,Rua Edison,Local,,Contrassentido,Pista ciclável (separação física),Definitiva,Executado,2019,CML/DMM,Areeiro,109.64,0.10963938,9196,Roma-Areeiro,2843de14-2262-4180-af14-04070b0c2c29,140.471229835769
132565,0000399,,0286,Praça São Francisco de Assis - Avenida das Nações Unidas,Praça São Francisco de Assis - Avenida das Nações Unidas,Principal,Circular Exterior,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2019,CML/DMM,Carnide,32.47,0.03247166,9196,,28bac68b-2101-40c7-8c8a-cf1009cdb93f,41.6213883017969
132568,156368,34187,0020,Avenida da Liberdade,Avenida da Liberdade,Principal,Central,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2013,CML/DMU/DEP,Santo António,7.75,0.00775092,9196,Baixa,537f0b15-bafd-4737-ae96-fa1a3864cbf1,9.9485967540484
132573,0000514,35282,0050,Alameda dos Oceanos,Alameda dos Oceanos Norte,Principal,Marginal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,Parque das Nações,732.17,0.73216996,9196,Parque das Nações Norte,534be8bd-cc80-444f-9869-0a7dc9a7fef7,941.343606620108
132591,0000589,66872,0022,Avenida Lusíada,Avenida Lusíada,Principal,Alcântara - Pontinha,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2021,CML/DMM; EMEL,Benfica,739.42,0.73941671,9196,,cb5b3dcb-e612-4429-a362-620f02d2c0af,947.847524986295
132596,959,375,0174,Rua dos Eucaliptos,Z30 - Bairro da Encarnação - Rua dos Eucaliptos,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2019,CML/DMM,Olivais,64.67,0.06467379,9196,Bairro da Encarnação,07aa9a6f-8403-4476-96b8-103411aced3f,83.1756397688162
132607,4610,67397,0665,Rua Cardeal Mercier,Rua Cardeal Mercier,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2018,CML/DMM,Avenidas Novas,18.2,0.01820405,9196,Bairro Santos,80f268cf-4c52-4e2a-b58e-559ff262f153,23.3288441443121
132616,0000375,66716,0277,Rua Ricardo Jorge,Planalto - Rua Ricardo Jorge,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT; CML/DMPO,Alvalade,169.7,0.1697038,9196,Bairro São João de Brito,43f3d234-ace5-45e7-983b-2d324639973f,217.452238750729
132624,4796,67016,0664,Rua Brás Pacheco,Rua Brás Pacheco,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Areeiro,30.49,0.03048865,9196,Bairro Arco Cego,f8587951-07ea-4c5e-80c2-0500833a92a5,39.1755822187816
132628,0000526,33443,0007,Avenida de Pádua,Avenida de Pádua - Fase 1,Complementar,,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,Olivais,502.95,0.50295097,9196,Olivais Sul,d518dbc8-986b-427b-9802-b12ca6fee872,644.170447069448
132640,0000272,,0202,Ponte ciclopedonal sobre a Av. das Descobertas - Colégio S. José - Secundária do Restelo,,Local,,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Belém,156.81,0.15681212,9196,,fb074981-41f5-4107-83b0-824f96f92d0e,201.168274017286
132641,0000212,67183,0093,Avenida Marechal Teixeira Rebelo,Avenida Marechal Teixeira Rebelo,Principal,Circular Exterior,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,Sem dados,CML,Benfica,18.34,0.01834321,9196,,cd3e5364-38a9-4a7d-a211-a49746d86de6,23.5670111973153
132642,158440,102142,0522,Passeio do Sapal,,Local,,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Parque das Nações,43.79,0.04378674,9196,Frente Ribeirinha,27129b3d-5f93-4fb5-ba92-df62eb147fbb,56.3068460594908
132643,13071,67003,0274,Avenida Visconde de Valmor,Planalto - Avenida Visconde Valmor - Poente,Complementar,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,137.17,0.13716717,9196,Avenidas Novas,37ec4a83-975b-402e-8c13-052bb790a53e,175.629645626861
132644,0000501,67531,0298,Calçada da Estação,Corredor Estruturante do Vale de Alcântara - Unidade de Projeto Estação de Campolide,Principal,Alcântara - Pontinha,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2019,CML/DMAEVCE,Campolide,377.7,0.3776968,9196,Vale de Alcântara,71a4d0c9-1dae-4ff2-8fcf-e05425ec8757,484.926316203683
132645,0000197,33419,0005,Avenida Marechal Gomes da Costa,Avenida Marechal Gomes da Costa,Principal,Panorâmico,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2021,EMEL,Olivais,766.17,0.76617259,9196,Olivais Sul,9d7ac3f8-91b9-4d9d-9a33-5c53cfdfa03d,981.870086431289
132647,0000183,33419,0005,Avenida Marechal Gomes da Costa,Avenida Marechal Gomes da Costa,Principal,Panorâmico,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2021,EMEL,Olivais,796.37,0.79637385,9196,Olivais Sul,5dc0145c-7023-4098-b868-c6607e488c9f,1020.54323256281
132648,0000225,,0282,Quinta da Paz - Cemitério de Carnide,Quinta da Paz - Cemitério de Carnide (1ª fase),Complementar,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML,Carnide,399.24,0.39923803,9196,,0c26ea64-ef1b-4e28-942f-3560c81e9054,512.227948070514
132649,0000694,66713,0081,Rua Marquesa de Alorna,Rua Marquesa de Alorna,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2020,CML/DMM; EMEL,Alvalade,149.67,0.14966838,9196,Bairro de Alvalade,261f6831-fc1f-46ea-b1d5-0aa8bb21b9b2,192.313883733445
132663,0000552,,0004,Parque Urbano da Quinta da Montanha,Parque Urbano da Quinta da Montanha - Fase 1,Complementar,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2018,CML/DMEVAE,Areeiro,208.38,0.20838199,9196,,7c642a27-481d-4e2c-a7f9-d554c440b8b6,267.508214007213
132666,0000440,,0236,Parque hortícola do Vale de Chelas,Parque hortícola do Vale de Chelas,Local,,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML/DMEVAE,Marvila,1069.65,1.06964961,9196,,400c7a14-d491-447a-8f34-9182ecb83c81,1373.6888790721
132669,0000278,,0209,Ponte ciclopedonal sobre a Avenida Doutor Alfredo Bensaúde - Encarnação - Portela,,Local,,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Olivais,166.45,0.16645124,9196,Olivais Norte,0cfa762a-8e63-49f5-bdff-111990db2f2b,213.564146550056
132675,0000333,66824,0278,Avenida dos Combatentes,Praça de Espanha,Principal,Alcântara - Pontinha,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2020,SRU,Avenidas Novas,27.34,0.0273373,9196,Praça de Espanha,379ddfca-1d77-4fb3-bee6-790e37a90dc4,35.1199974223463
132676,5101,67003,0274,Avenida Visconde de Valmor,Planalto - Avenida Visconde Valmor - Nascente,Complementar,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,18.97,0.01896513,9196,Avenidas Novas,d619b6bd-dbb0-4e9e-a530-6fe8867b3468,24.2927693848568
132692,0000049,289,0023,Rua Prof. Fernando da Fonseca,Rua Prof. Fernando da Fonseca,Principal,Circular Exterior,30+Bici,Via banalizada (coexistência),Provisória,Executado,2021,CML/DMM; CML/DMMC/DIOA,Lumiar,100.85,0.10084872,9196,Campo Grande Norte,c44ee0a6-a5e5-4cd1-bb67-743a4c8678a1,129.225449140891
132700,0000545,,0251,Troço da Frente Ribeirinha,T18 - Cais do Sodré - Torre de Belém,Local,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2009,CML/DMEVAE,Estrela,1670.72,1.67072148,9196,Frente Ribeirinha,ad8ea952-d19d-4d9a-840e-d3156432a2e9,2139.09140622944
132712,0000441,,0270,Parque Quinta Mata Mouros - Parque Quinta das Conchas,Parque Quinta Mata Mouros - Parque Quinta das Conchas,Local,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML,Santa Clara,150.13,0.15013475,9196,,cd1d3e09-b106-4d41-9772-3c4b01b13f37,192.843503759377
132713,0000487,33395,0008,Avenida Paulo VI,Avenida Paulo VI,Complementar,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,Marvila,37.62,0.03761794,9196,,42a903f5-f9ce-4902-9d3b-67741d3dd67d,48.2632549379844
132714,0000488,33395,0008,Avenida Paulo VI,Avenida Paulo VI,Complementar,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,Marvila,11.42,0.01142027,9196,,a7033231-2f4d-4662-b278-36f817f7a236,14.6465193575113
132715,17226,5968,0524,Passeio dos Heróis do Mar,,Local,,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Parque das Nações,68.67,0.06866906,9196,Frente Ribeirinha,d5c4b806-1f20-434a-967f-38a7a3e313e3,88.3199312007474
132733,6708,100199,0482,Estrada Bela Vista,,Local,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2001,CML,Benfica,2071.18,2.0711829,9196,Monsanto,54f83eb9-69f8-4d9c-9189-3e76cbc0d27f,2656.86287674118
132742,0000559,419,0070,Rua Fernando Namora,Arruamento Escola Básica de São Vicente de Telheiras,Local,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2020,CML/DMAEVCE,Lumiar,24,0.02399836,9196,Telheiras,928e2d02-9a58-460d-9409-a2ff9d5ee554,30.8042678508086
132743,0000561,419,0070,Rua Fernando Namora,Arruamento Escola Básica de São Vicente de Telheiras,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2020,CML/DMAEVCE,Lumiar,87.69,0.08768801,9196,Telheiras,599af43c-d735-4a44-99eb-f7df4b42c984,112.328047283776
132755,0000206,,0251,Troço da Frente Ribeirinha,T18 - Cais do Sodré - Torre de Belém,Local,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2009,CML/DMEVAE,Alcântara,784.19,0.7841886,9196,Frente Ribeirinha,f66e9985-1abf-422e-942b-d68e5be5bd1b,1003.57437507562
132760,0000274,,0203,Ponte ciclopedonal sobre a Av. de Ceuta - Rua Qta do Loureiro,,Local,,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Alcântara,90.8,0.09080362,9196,,0680be98-2495-4bb1-b127-6f11b6c85c0f,116.581818619065
